State,Year,Degree,Count
New York,1995,Undergraduate,124
New York,1995,Professional,12
New York,1995,Graduate,107
New York,1994,Undergraduate,107
New York,1994,Professional,12
New York,1994,Graduate,83
New York,1993,Undergraduate,108
New York,1993,Professional,14
New York,1993,Graduate,96
New York,1992,Undergraduate,96
New York,1992,Professional,11
New York,1992,Graduate,114
New York,1991,Undergraduate,89
New York,1991,Professional,5
New York,1991,Graduate,91
New York,1990,Undergraduate,88
New York,1990,Professional,3
New York,1990,Graduate,96
New York,1989,Undergraduate,69
New York,1989,Professional,6
New York,1989,Graduate,89
New York,1988,Undergraduate,69
New York,1988,Professional,7
New York,1988,Graduate,86
New York,1987,Undergraduate,59
New York,1987,Professional,3
New York,1987,Graduate,82
New York,1986,Undergraduate,52
New York,1986,Professional,4
New York,1986,Graduate,84
New York,1985,Undergraduate,46
New York,1985,Professional,2
New York,1985,Graduate,105
New York,1984,Undergraduate,34
New York,1984,Professional,2
New York,1984,Graduate,115
New York,1983,Undergraduate,27
New York,1983,Professional,3
New York,1983,Graduate,126
New York,1982,Undergraduate,29
New York,1982,Professional,5
New York,1982,Graduate,119
New York,1981,Undergraduate,3
New York,1981,Professional,5
New York,1981,Graduate,128
New York,1980,Undergraduate,28
New York,1980,Professional,9
New York,1980,Graduate,124
New York,1979,Undergraduate,39
New York,1979,Professional,8
New York,1979,Graduate,137
New York,1978,Undergraduate,41
New York,1978,Professional,6
New York,1978,Graduate,164
New York,1977,Undergraduate,53
New York,1977,Professional,6
New York,1977,Graduate,149
New York,1976,Undergraduate,52
New York,1976,Professional,6
New York,1976,Graduate,187
New York,1975,Undergraduate,55
New York,1975,Professional,4
New York,1975,Graduate,218
North Carolina,2017,Undergraduate,31
North Carolina,2017,Professional,57
North Carolina,2017,Graduate,3
North Carolina,2016,Undergraduate,28
North Carolina,2016,Professional,44
North Carolina,2016,Graduate,1
North Carolina,2015,Undergraduate,26
North Carolina,2015,Professional,38
North Carolina,2015,Graduate,1
North Carolina,2014,Undergraduate,26
North Carolina,2014,Professional,36
North Carolina,2014,Graduate,1
North Carolina,2013,Undergraduate,24
North Carolina,2013,Professional,32
North Carolina,2013,Graduate,1
North Carolina,2012,Undergraduate,25
North Carolina,2012,Professional,32
North Carolina,2012,Graduate,1
North Carolina,2011,Undergraduate,27
North Carolina,2011,Professional,28
North Carolina,2011,Graduate,3
North Carolina,2010,Undergraduate,18
North Carolina,2010,Professional,31
North Carolina,2010,Graduate,5
North Carolina,2009,Undergraduate,18
North Carolina,2009,Professional,31
North Carolina,2009,Graduate,5
North Carolina,2008,Undergraduate,25
North Carolina,2008,Professional,36
North Carolina,2008,Graduate,4
North Carolina,2007,Undergraduate,16
North Carolina,2007,Professional,27
North Carolina,2007,Graduate,3
North Carolina,2006,Undergraduate,20
North Carolina,2006,Professional,24
North Carolina,2006,Graduate,4
North Carolina,2005,Undergraduate,26
North Carolina,2005,Professional,26
North Carolina,2005,Graduate,1
North Carolina,2004,Undergraduate,25
North Carolina,2004,Professional,33
North Carolina,2004,Graduate,1
North Carolina,2003,Undergraduate,22
North Carolina,2003,Professional,60
North Carolina,2003,Graduate,12
North Carolina,2002,Undergraduate,22
North Carolina,2002,Professional,43
North Carolina,2002,Graduate,7
North Carolina,2001,Undergraduate,19
North Carolina,2001,Professional,43
North Carolina,2001,Graduate,5
North Carolina,2000,Undergraduate,16
North Carolina,2000,Professional,46
North Carolina,2000,Graduate,3
North Carolina,1999,Undergraduate,14
North Carolina,1999,Professional,47
North Carolina,1999,Graduate,2
North Carolina,1998,Undergraduate,19
North Carolina,1998,Professional,43
North Carolina,1998,Graduate,3
North Carolina,1997,Undergraduate,19
North Carolina,1997,Professional,3
North Carolina,1997,Graduate,45
North Carolina,1996,Undergraduate,22
North Carolina,1996,Professional,2
North Carolina,1996,Graduate,39
North Carolina,1995,Undergraduate,29
North Carolina,1995,Professional,0
North Carolina,1995,Graduate,36
North Carolina,1994,Undergraduate,30
North Carolina,1994,Professional,0
North Carolina,1994,Graduate,31
North Carolina,1993,Undergraduate,23
North Carolina,1993,Professional,0
North Carolina,1993,Graduate,29
North Carolina,1992,Undergraduate,14
North Carolina,1992,Professional,0
North Carolina,1992,Graduate,17
North Carolina,1991,Undergraduate,16
North Carolina,1991,Professional,1
North Carolina,1991,Graduate,18
North Carolina,1990,Undergraduate,8
North Carolina,1990,Professional,1
North Carolina,1990,Graduate,23
North Carolina,1989,Undergraduate,10
North Carolina,1989,Professional,1
North Carolina,1989,Graduate,14
North Carolina,1988,Undergraduate,7
North Carolina,1988,Professional,0
North Carolina,1988,Graduate,19
North Carolina,1987,Undergraduate,7
North Carolina,1987,Professional,0
North Carolina,1987,Graduate,5
North Carolina,1986,Undergraduate,1
North Carolina,1986,Professional,0
North Carolina,1986,Graduate,20
North Carolina,1985,Undergraduate,3
North Carolina,1985,Professional,1
North Carolina,1985,Graduate,23
North Carolina,1984,Undergraduate,6
North Carolina,1984,Professional,0
North Carolina,1984,Graduate,22
North Carolina,1983,Undergraduate,5
North Carolina,1983,Professional,0
North Carolina,1983,Graduate,27
North Carolina,1982,Undergraduate,5
North Carolina,1982,Professional,0
North Carolina,1982,Graduate,27
North Carolina,1981,Undergraduate,6
North Carolina,1981,Professional,0
North Carolina,1981,Graduate,33
North Carolina,1980,Undergraduate,3
North Carolina,1980,Professional,0
North Carolina,1980,Graduate,30
North Carolina,1979,Undergraduate,4
North Carolina,1979,Professional,0
North Carolina,1979,Graduate,29
North Carolina,1978,Undergraduate,3
North Carolina,1978,Professional,0
North Carolina,1978,Graduate,29
North Carolina,1977,Undergraduate,6
North Carolina,1977,Professional,1
North Carolina,1977,Graduate,39
North Carolina,1976,Undergraduate,4
North Carolina,1976,Professional,0
North Carolina,1976,Graduate,33
North Carolina,1975,Undergraduate,9
North Carolina,1975,Professional,0
North Carolina,1975,Graduate,30
North Dakota,2017,Undergraduate,0
North Dakota,2017,Professional,4
North Dakota,2017,Graduate,1
North Dakota,2016,Undergraduate,1
North Dakota,2016,Professional,1
North Dakota,2016,Graduate,0
North Dakota,2015,Undergraduate,0
North Dakota,2015,Professional,1
North Dakota,2015,Graduate,1
North Dakota,2014,Undergraduate,0
North Dakota,2014,Professional,4
North Dakota,2014,Graduate,1
North Dakota,2013,Undergraduate,0
North Dakota,2013,Professional,4
North Dakota,2013,Graduate,1
North Dakota,2012,Undergraduate,0
North Dakota,2012,Professional,3
North Dakota,2012,Graduate,0
North Dakota,2011,Undergraduate,0
North Dakota,2011,Professional,6
North Dakota,2011,Graduate,0
North Dakota,2010,Undergraduate,1
North Dakota,2010,Professional,5
North Dakota,2010,Graduate,0
North Dakota,2009,Undergraduate,1
North Dakota,2009,Professional,5
North Dakota,2009,Graduate,0
North Dakota,2008,Undergraduate,1
North Dakota,2008,Professional,3
North Dakota,2008,Graduate,1
North Dakota,2007,Undergraduate,3
North Dakota,2007,Professional,3
North Dakota,2007,Graduate,1
North Dakota,2006,Undergraduate,3
North Dakota,2006,Professional,1
North Dakota,2006,Graduate,0
North Dakota,2005,Undergraduate,2
North Dakota,2005,Professional,3
North Dakota,2005,Graduate,0
North Dakota,2004,Undergraduate,3
North Dakota,2004,Professional,2
North Dakota,2004,Graduate,0
North Dakota,2003,Undergraduate,5
North Dakota,2003,Professional,6
North Dakota,2003,Graduate,0
North Dakota,2002,Undergraduate,3
North Dakota,2002,Professional,6
North Dakota,2002,Graduate,0
North Dakota,2001,Undergraduate,5
North Dakota,2001,Professional,6
North Dakota,2001,Graduate,0
North Dakota,2000,Undergraduate,4
North Dakota,2000,Professional,7
North Dakota,2000,Graduate,1
North Dakota,1999,Undergraduate,2
North Dakota,1999,Professional,5
North Dakota,1999,Graduate,1
North Dakota,1998,Undergraduate,1
North Dakota,1998,Professional,6
North Dakota,1998,Graduate,0
North Dakota,1997,Undergraduate,0
North Dakota,1997,Professional,0
North Dakota,1997,Graduate,8
North Dakota,1996,Undergraduate,3
North Dakota,1996,Professional,0
North Dakota,1996,Graduate,9
North Dakota,1995,Undergraduate,3
North Dakota,1995,Professional,0
North Dakota,1995,Graduate,7
North Dakota,1994,Undergraduate,2
North Dakota,1994,Professional,0
North Dakota,1994,Graduate,6
North Dakota,1993,Undergraduate,2
North Dakota,1993,Professional,0
North Dakota,1993,Graduate,4
North Dakota,1992,Undergraduate,1
North Dakota,1992,Professional,0
North Dakota,1992,Graduate,4
North Dakota,1991,Undergraduate,1
North Dakota,1991,Professional,0
North Dakota,1991,Graduate,6
North Dakota,1990,Undergraduate,2
North Dakota,1990,Professional,0
North Dakota,1990,Graduate,5
North Dakota,1989,Undergraduate,0
North Dakota,1989,Professional,0
North Dakota,1989,Graduate,4
North Dakota,1988,Undergraduate,0
North Dakota,1988,Professional,0
North Dakota,1988,Graduate,3
North Dakota,1987,Undergraduate,1
North Dakota,1987,Professional,0
North Dakota,1987,Graduate,6
North Dakota,1986,Undergraduate,1
North Dakota,1986,Professional,0
North Dakota,1986,Graduate,10
North Dakota,1985,Undergraduate,1
North Dakota,1985,Professional,0
North Dakota,1985,Graduate,4
North Dakota,1984,Undergraduate,2
North Dakota,1984,Professional,0
North Dakota,1984,Graduate,8
North Dakota,1983,Undergraduate,0
North Dakota,1983,Professional,0
North Dakota,1983,Graduate,5
North Dakota,1982,Undergraduate,0
North Dakota,1982,Professional,0
North Dakota,1982,Graduate,4
North Dakota,1981,Undergraduate,1
North Dakota,1981,Professional,1
North Dakota,1981,Graduate,3
North Dakota,1980,Undergraduate,0
North Dakota,1980,Professional,1
North Dakota,1980,Graduate,3
North Dakota,1979,Undergraduate,1
North Dakota,1979,Professional,1
North Dakota,1979,Graduate,7
North Dakota,1978,Undergraduate,1
North Dakota,1978,Professional,1
North Dakota,1978,Graduate,8
North Dakota,1977,Undergraduate,1
North Dakota,1977,Professional,0
North Dakota,1977,Graduate,6
North Dakota,1976,Undergraduate,1
North Dakota,1976,Professional,0
North Dakota,1976,Graduate,6
North Dakota,1975,Undergraduate,3
North Dakota,1975,Professional,0
North Dakota,1975,Graduate,3
Ohio,2017,Undergraduate,101
Ohio,2017,Professional,103
Ohio,2017,Graduate,22
Ohio,2016,Undergraduate,129
Ohio,2016,Professional,79
Ohio,2016,Graduate,13
Ohio,2015,Undergraduate,144
Ohio,2015,Professional,84
Ohio,2015,Graduate,13
Ohio,2014,Undergraduate,135
Ohio,2014,Professional,76
Ohio,2014,Graduate,7
Ohio,2013,Undergraduate,123
Ohio,2013,Professional,74
Ohio,2013,Graduate,13
Ohio,2012,Undergraduate,127
Ohio,2012,Professional,66
Ohio,2012,Graduate,17
Ohio,2011,Undergraduate,126
Ohio,2011,Professional,69
Ohio,2011,Graduate,21
Ohio,2010,Undergraduate,121
Ohio,2010,Professional,74
Ohio,2010,Graduate,19
Ohio,2009,Undergraduate,121
Ohio,2009,Professional,74
Ohio,2009,Graduate,19
Ohio,2008,Undergraduate,113
Ohio,2008,Professional,75
Ohio,2008,Graduate,12
Ohio,2007,Undergraduate,104
Ohio,2007,Professional,65
Ohio,2007,Graduate,12
Ohio,2006,Undergraduate,115
Ohio,2006,Professional,69
Ohio,2006,Graduate,8
Ohio,2005,Undergraduate,131
Ohio,2005,Professional,72
Ohio,2005,Graduate,3
Ohio,2004,Undergraduate,139
Ohio,2004,Professional,56
Ohio,2004,Graduate,4
Ohio,2003,Undergraduate,161
Ohio,2003,Professional,136
Ohio,2003,Graduate,7
Ohio,2002,Undergraduate,161
Ohio,2002,Professional,124
Ohio,2002,Graduate,11
Ohio,2001,Undergraduate,161
Ohio,2001,Professional,129
Ohio,2001,Graduate,10
Ohio,2000,Undergraduate,174
Ohio,2000,Professional,139
Ohio,2000,Graduate,11
Ohio,1999,Undergraduate,189
Ohio,1999,Professional,121
Ohio,1999,Graduate,7
Ohio,1998,Undergraduate,205
Ohio,1998,Professional,127
Ohio,1998,Graduate,10
Ohio,1997,Undergraduate,217
Ohio,1997,Professional,14
Ohio,1997,Graduate,120
Ohio,1996,Undergraduate,200
Ohio,1996,Professional,10
Ohio,1996,Graduate,106
Ohio,1995,Undergraduate,174
Ohio,1995,Professional,1
Ohio,1995,Graduate,109
Ohio,1994,Undergraduate,140
Ohio,1994,Professional,1
Ohio,1994,Graduate,83
Ohio,1993,Undergraduate,140
Ohio,1993,Professional,1
Ohio,1993,Graduate,87
Ohio,1992,Undergraduate,137
Ohio,1992,Professional,3
Ohio,1992,Graduate,87
Ohio,1991,Undergraduate,110
Ohio,1991,Professional,2
Ohio,1991,Graduate,57
Ohio,1990,Undergraduate,116
Ohio,1990,Professional,2
Ohio,1990,Graduate,76
Ohio,1989,Undergraduate,91
Ohio,1989,Professional,0
Ohio,1989,Graduate,63
Ohio,1988,Undergraduate,89
Ohio,1988,Professional,2
Ohio,1988,Graduate,69
Ohio,1987,Undergraduate,92
Ohio,1987,Professional,3
Ohio,1987,Graduate,77
Ohio,1986,Undergraduate,75
Ohio,1986,Professional,2
Ohio,1986,Graduate,79
Ohio,1985,Undergraduate,28
Ohio,1985,Professional,0
Ohio,1985,Graduate,81
Ohio,1984,Undergraduate,58
Ohio,1984,Professional,4
Ohio,1984,Graduate,86
Ohio,1983,Undergraduate,60
Ohio,1983,Professional,3
Ohio,1983,Graduate,95
Ohio,1982,Undergraduate,54
Ohio,1982,Professional,6
Ohio,1982,Graduate,87
Ohio,1981,Undergraduate,43
Ohio,1981,Professional,2
Ohio,1981,Graduate,98
Ohio,1980,Undergraduate,41
Ohio,1980,Professional,5
Ohio,1980,Graduate,92
Ohio,1979,Undergraduate,36
Ohio,1979,Professional,4
Ohio,1979,Graduate,103
Ohio,1978,Undergraduate,41
Ohio,1978,Professional,2
Ohio,1978,Graduate,107
Ohio,1977,Undergraduate,50
Ohio,1977,Professional,1
Ohio,1977,Graduate,111
Ohio,1976,Undergraduate,45
Ohio,1976,Professional,3
Ohio,1976,Graduate,118
Ohio,1975,Undergraduate,51
Ohio,1975,Professional,5
Ohio,1975,Graduate,132
Oklahoma,2017,Undergraduate,17
Oklahoma,2017,Professional,13
Oklahoma,2017,Graduate,0
Oklahoma,2016,Undergraduate,18
Oklahoma,2016,Professional,7
Oklahoma,2016,Graduate,0
Oklahoma,2015,Undergraduate,17
Oklahoma,2015,Professional,5
Oklahoma,2015,Graduate,0
Oklahoma,2014,Undergraduate,12
Oklahoma,2014,Professional,8
Oklahoma,2014,Graduate,1
Oklahoma,2013,Undergraduate,15
Oklahoma,2013,Professional,4
Oklahoma,2013,Graduate,1
Oklahoma,2012,Undergraduate,12
Oklahoma,2012,Professional,9
Oklahoma,2012,Graduate,1
Oklahoma,2011,Undergraduate,9
Oklahoma,2011,Professional,12
Oklahoma,2011,Graduate,1
Oklahoma,2010,Undergraduate,12
Oklahoma,2010,Professional,9
Oklahoma,2010,Graduate,1
Oklahoma,2009,Undergraduate,12
Oklahoma,2009,Professional,9
Oklahoma,2009,Graduate,1
Oklahoma,2008,Undergraduate,10
Oklahoma,2008,Professional,9
Oklahoma,2008,Graduate,0
Oklahoma,2007,Undergraduate,17
Oklahoma,2007,Professional,6
Oklahoma,2007,Graduate,0
Oklahoma,2006,Undergraduate,23
Oklahoma,2006,Professional,10
Oklahoma,2006,Graduate,1
Oklahoma,2005,Undergraduate,22
Oklahoma,2005,Professional,10
Oklahoma,2005,Graduate,1
Oklahoma,2004,Undergraduate,28
Oklahoma,2004,Professional,6
Oklahoma,2004,Graduate,2
Oklahoma,2003,Undergraduate,20
Oklahoma,2003,Professional,29
Oklahoma,2003,Graduate,0
Oklahoma,2002,Undergraduate,19
Oklahoma,2002,Professional,30
Oklahoma,2002,Graduate,0
Oklahoma,2001,Undergraduate,21
Oklahoma,2001,Professional,35
Oklahoma,2001,Graduate,0
Oklahoma,2000,Undergraduate,17
Oklahoma,2000,Professional,35
Oklahoma,2000,Graduate,0
Oklahoma,1999,Undergraduate,20
Oklahoma,1999,Professional,34
Oklahoma,1999,Graduate,0
Oklahoma,1998,Undergraduate,17
Oklahoma,1998,Professional,34
Oklahoma,1998,Graduate,0
Oklahoma,1997,Undergraduate,15
Oklahoma,1997,Professional,0
Oklahoma,1997,Graduate,29
Oklahoma,1996,Undergraduate,18
Oklahoma,1996,Professional,0
Oklahoma,1996,Graduate,24
Oklahoma,1995,Undergraduate,15
Oklahoma,1995,Professional,0
Oklahoma,1995,Graduate,13
Oklahoma,1994,Undergraduate,14
Oklahoma,1994,Professional,0
Oklahoma,1994,Graduate,9
Oklahoma,1993,Undergraduate,13
Oklahoma,1993,Professional,0
Oklahoma,1993,Graduate,12
Oklahoma,1992,Undergraduate,15
Oklahoma,1992,Professional,0
Oklahoma,1992,Graduate,15
Oklahoma,1991,Undergraduate,10
Oklahoma,1991,Professional,0
Oklahoma,1991,Graduate,13
Oklahoma,1990,Undergraduate,8
Oklahoma,1990,Professional,0
Oklahoma,1990,Graduate,12
Oklahoma,1989,Undergraduate,9
Oklahoma,1989,Professional,1
Oklahoma,1989,Graduate,9
Oklahoma,1988,Undergraduate,10
Oklahoma,1988,Professional,0
Oklahoma,1988,Graduate,13
Oklahoma,1987,Undergraduate,7
Oklahoma,1987,Professional,0
Oklahoma,1987,Graduate,12
Oklahoma,1986,Undergraduate,4
Oklahoma,1986,Professional,0
Oklahoma,1986,Graduate,14
Oklahoma,1985,Undergraduate,4
Oklahoma,1985,Professional,0
Oklahoma,1985,Graduate,15
Oklahoma,1984,Undergraduate,4
Oklahoma,1984,Professional,0
Oklahoma,1984,Graduate,13
Oklahoma,1983,Undergraduate,2
Oklahoma,1983,Professional,0
Oklahoma,1983,Graduate,8
Oklahoma,1982,Undergraduate,6
Oklahoma,1982,Professional,0
Oklahoma,1982,Graduate,9
Oklahoma,1981,Undergraduate,3
Oklahoma,1981,Professional,0
Oklahoma,1981,Graduate,12
Oklahoma,1980,Undergraduate,3
Oklahoma,1980,Professional,0
Oklahoma,1980,Graduate,9
Oklahoma,1979,Undergraduate,3
Oklahoma,1979,Professional,0
Oklahoma,1979,Graduate,15
Oklahoma,1978,Undergraduate,2
Oklahoma,1978,Professional,1
Oklahoma,1978,Graduate,11
Oklahoma,1977,Undergraduate,4
Oklahoma,1977,Professional,0
Oklahoma,1977,Graduate,13
Oklahoma,1976,Undergraduate,2
Oklahoma,1976,Professional,0
Oklahoma,1976,Graduate,15
Oklahoma,1975,Undergraduate,5
Oklahoma,1975,Professional,1
Oklahoma,1975,Graduate,12
Oregon,2017,Undergraduate,17
Oregon,2017,Professional,41
Oregon,2017,Graduate,0
Oregon,2016,Undergraduate,16
Oregon,2016,Professional,21
Oregon,2016,Graduate,1
Oregon,2015,Undergraduate,19
Oregon,2015,Professional,17
Oregon,2015,Graduate,3
Oregon,2014,Undergraduate,19
Oregon,2014,Professional,12
Oregon,2014,Graduate,5
Oregon,2013,Undergraduate,19
Oregon,2013,Professional,17
Oregon,2013,Graduate,3
Oregon,2012,Undergraduate,16
Oregon,2012,Professional,12
Oregon,2012,Graduate,4
Oregon,2011,Undergraduate,12
Oregon,2011,Professional,19
Oregon,2011,Graduate,4
Oregon,2010,Undergraduate,12
Oregon,2010,Professional,19
Oregon,2010,Graduate,2
Oregon,2009,Undergraduate,12
Oregon,2009,Professional,19
Oregon,2009,Graduate,2
Oregon,2008,Undergraduate,7
Oregon,2008,Professional,15
Oregon,2008,Graduate,1
Oregon,2007,Undergraduate,5
Oregon,2007,Professional,16
Oregon,2007,Graduate,1
Oregon,2006,Undergraduate,15
Oregon,2006,Professional,14
Oregon,2006,Graduate,1
Oregon,2005,Undergraduate,15
Oregon,2005,Professional,11
Oregon,2005,Graduate,0
Oregon,2004,Undergraduate,17
Oregon,2004,Professional,10
Oregon,2004,Graduate,1
Oregon,2003,Undergraduate,19
Oregon,2003,Professional,27
Oregon,2003,Graduate,2
Oregon,2002,Undergraduate,14
Oregon,2002,Professional,26
Oregon,2002,Graduate,1
Oregon,2001,Undergraduate,19
Oregon,2001,Professional,23
Oregon,2001,Graduate,1
Oregon,2000,Undergraduate,16
Oregon,2000,Professional,28
Oregon,2000,Graduate,1
Oregon,1999,Undergraduate,13
Oregon,1999,Professional,26
Oregon,1999,Graduate,0
Oregon,1998,Undergraduate,13
Oregon,1998,Professional,29
Oregon,1998,Graduate,0
Oregon,1997,Undergraduate,12
Oregon,1997,Professional,0
Oregon,1997,Graduate,30
